Annee,Marque,Modele,Transmission,Couleur,Prix
2015,Mazda,Mazda6,automatic,black,16600
2015,Kia,Soul,automatic,black,15000
2015,Kia,Sorento,automatic,black,19600
2015,Kia,Sorento,automatic,black,17300
2015,Kia,Soul,automatic,gray,14900
2015,Kia,Sorento,automatic,black,19300
2015,Mazda,Mazda6,automatic,tan,16700
2015,Mazda,Mazda6,automatic,black,16700
2015,Mazda,CX-5,automatic,black,17700
2015,Mazda,CX-5,automatic,black,17900
2015,Nissan,Versa,,,
2015,Nissan,Altima,automatic,black,17000
2015,Chrysler,200,automatic,black,13200
2015,Chevrolet,Malibu,automatic,black,17100
2015,Ford,Explorer,automatic,black,32500
2015,Jeep,Wrangler,manual,black,34800
2015,BMW,3,,,
2015,Chevrolet,Equinox,automatic,black,23500
2015,Chevrolet,Camaro,automatic,black,22600
2015,Chevrolet,Express,,,
2015,Chevrolet,Tahoe,automatic,black,42750
2015,Chrysler,200,automatic,black,15700
2015,Chevrolet,Malibu,automatic,black,18800
2015,Ford,Explorer,automatic,black,32100
2015,Hyundai,Elantra,automatic,gray,12300
2015,Hyundai,Elantra,automatic,gray,12400
2015,Ford,Fiesta,automatic,black,12700
2015,Hyundai,Elantra,automatic,gray,11800
2015,Ford,Fusion,automatic,black,25800
2015,Ford,Fusion,automatic,black,19500
2015,Ford,Taurus,automatic,black,22100
2015,Honda,Fit,automatic,black,15700
2015,Kia,Optima,automatic,gray,8200
2015,Hyundai,Sonata,automatic,gray,10600
2015,Nissan,Altima,automatic,black,23000
2015,Mazda,CX-5,automatic,black,18700
2015,Nissan,Altima,automatic,black,18100
2015,Scion,FR-S,manual,black,21700
2015,Nissan,Altima,automatic,tan,18400
2015,Nissan,Versa,,,
2015,Nissan,Altima,automatic,beige,15400
2015,Nissan,Altima,automatic,tan,18000
2015,Volvo,XC60,automatic,beige,30000
2015,Volvo,XC60,automatic,black,29000
2015,Volvo,S60,automatic,black,23500
2015,Volvo,XC60,automatic,tan,30000
2015,Volvo,XC60,automatic,gray,30000
2015,Volvo,S60,automatic,tan,23000
2015,Volvo,XC60,automatic,black,29500
2015,Volvo,V60,automatic,gray,27000
2015,Volvo,S60,automatic,black,23000
2015,Volvo,XC60,automatic,black,29500
2015,Volvo,S60,automatic,black,23500
2015,Volvo,V60,automatic,black,27000
2015,Volvo,S60,automatic,black,23100
2015,Volvo,V60,automatic,tan,27000
2015,Volvo,XC60,automatic,black,29500
2015,Volvo,S60,automatic,tan,23000
2015,Volvo,S60,automatic,black,23400
2015,Volvo,S60,automatic,black,22500
2015,Volvo,V60,automatic,gray,27000
2015,Cadillac,Escalade,automatic,beige,67800
2015,Audi,A3,automatic,black,22800
2015,Chevrolet,Express,,,
2015,Chevrolet,Suburban,automatic,black,53100
2015,Chrysler,200,automatic,black,16300
2015,Ford,Taurus,automatic,black,20750
2015,GMC,Acadia,automatic,brown,32200
2015,Kia,Sorento,automatic,beige,21300
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,gray,21000
2015,Kia,Sorento,automatic,gray,21300
2015,Kia,Sorento,automatic,black,21200
2015,Kia,Sorento,automatic,gray,21300
2015,Jeep,Wrangler,automatic,black,42000
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,black,21600
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Sorento,automatic,gray,21000
2015,Kia,Sorento,automatic,black,19700
2015,Kia,Sorento,automatic,gray,21000
2015,Mazda,CX-5,automatic,black,19500
2015,Kia,Sorento,automatic,beige,20500
2015,Kia,Sorento,automatic,black,19500
2015,Nissan,Versa,manual,black,11600
2015,Nissan,Altima,automatic,beige,16900
2015,Buick,LaCrosse,automatic,black,25400
2015,Audi,A3,automatic,black,25200
2015,Chevrolet,Equinox,automatic,gray,22000
2015,Chevrolet,Malibu,automatic,gray,10600
2015,Chevrolet,Tahoe,automatic,black,42000
2015,Chevrolet,Traverse,automatic,gray,26000
2015,Chevrolet,Traverse,automatic,black,28000
2015,Chevrolet,Malibu,automatic,black,14500
2015,Chevrolet,Malibu,automatic,black,14000
2015,Chevrolet,Tahoe,automatic,beige,42500
2015,Ford,Fusion,,,
2015,Chrysler,Town,,,
2015,Chrysler,200,automatic,black,17200
2015,Chevrolet,Traverse,automatic,black,26600
2015,Chrysler,200,automatic,black,19100
2015,GMC,Yukon,automatic,black,49900
2015,GMC,Acadia,automatic,black,33500
2015,Hyundai,Sonata,automatic,gray,6800
2015,GMC,Yukon,,,
2015,Hyundai,Sonata,automatic,gray,7500
2015,GMC,Acadia,automatic,black,32000
2015,Hyundai,Sonata,automatic,gray,12200
2015,Ford,Taurus,automatic,black,23200
2015,GMC,Yukon,automatic,black,49500
2015,GMC,Acadia,automatic,gray,29700
2015,Hyundai,Tucson,automatic,gray,22000
2015,Mazda,CX-5,automatic,black,25800
2015,Mazda,CX-5,automatic,tan,18900
2015,Mazda,Mazda6,automatic,beige,20700
2015,Nissan,Altima,automatic,beige,19800
2015,Nissan,Altima,automatic,black,13000
2015,Nissan,Altima,automatic,black,16000
2015,Kia,Soul,automatic,black,14700
2015,Lexus,RX,,,
2015,Subaru,WRX,manual,black,26600
2015,Toyota,Corolla,automatic,gray,13400
2015,Nissan,Versa,automatic,black,12300
2015,Volvo,S60,automatic,black,22200
2015,Chevrolet,Express,,,
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Express,,,
2015,Chevrolet,Suburban,automatic,black,54300
2015,Ford,Explorer,automatic,black,34400
2015,Nissan,Frontier,automatic,gray,22400
2015,Chevrolet,Tahoe,automatic,black,38700
2015,Dodge,Grand,,,
2015,Nissan,Altima,automatic,black,17000
2015,Chevrolet,Equinox,automatic,black,21200
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Malibu,automatic,black,21500
2015,Ford,F-250,,,
2015,Ford,Fusion,automatic,off-white,21800
2015,GMC,Yukon,,,
2015,Kia,Sorento,automatic,black,21200
2015,Mazda,Mazda6,automatic,black,17300
2015,Mazda,CX-5,automatic,black,20000
2015,Nissan,Altima,automatic,black,14300
2015,Nissan,Frontier,automatic,gray,22500
2015,BMW,X3,automatic,black,29900
2015,Nissan,Altima,automatic,black,15800
2015,Nissan,Versa,automatic,gray,8100
2015,Nissan,Versa,automatic,black,13000
2015,Nissan,Altima,automatic,black,17000
2015,Subaru,Forester,automatic,beige,22000
2015,Volvo,V60,automatic,black,29000
2015,Volvo,V60,automatic,beige,28100
2015,Volvo,V60,automatic,black,27900
2015,Volvo,V60,automatic,black,27800
2015,Chevrolet,Silverado,,,
2015,Buick,Regal,automatic,black,18600
2015,Buick,LaCrosse,automatic,black,20800
2015,Cadillac,Escalade,automatic,brown,83000
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Suburban,automatic,black,51200
2015,Chevrolet,Malibu,automatic,black,19100
2015,Chevrolet,Tahoe,automatic,gray,41000
2015,Chevrolet,Suburban,automatic,black,51500
2015,Chevrolet,Tahoe,automatic,black,51000
2015,Chevrolet,Tahoe,automatic,gray,49900
2015,Chevrolet,Traverse,automatic,gray,31500
2015,Ford,Explorer,automatic,black,30000
2015,Dodge,Grand,,,
2015,Dodge,Grand,,,
2015,Ford,Explorer,automatic,black,36300
2015,Ford,F-250,,,
2015,GMC,Sierra,,,
2015,Ford,F-250,,,
2015,Ford,Fusion,automatic,black,16000
2015,Ford,Taurus,automatic,beige,22500
2015,Hyundai,Sonata,automatic,gray,15500
2015,Jaguar,F-TYPE,automatic,black,92000
2015,Hyundai,Elantra,automatic,gray,13200
2015,Hyundai,Elantra,automatic,beige,15400
2015,Kia,Optima,automatic,beige,14500
2015,Kia,Sorento,automatic,black,20000
2015,Kia,Optima,automatic,gray,15400
2015,Kia,Forte,automatic,gray,13400
2015,Kia,Sorento,automatic,black,20700
2015,Kia,Sorento,automatic,black,20000
2015,Mazda,Mazda6,automatic,beige,16900
2015,Lexus,RX,,,
2015,Kia,Sorento,automatic,black,18200
2015,Subaru,Forester,automatic,gray,22000
2015,Subaru,Forester,automatic,tan,21800
2015,Subaru,WRX,manual,black,34750
2015,Chevrolet,Equinox,automatic,black,24600
2015,Chevrolet,Malibu,automatic,black,17400
2015,Chevrolet,Suburban,automatic,gray,51500
2015,Chevrolet,Malibu,automatic,gray,16800
2015,Ford,Taurus,automatic,beige,22900
2015,Ford,Fusion,automatic,black,12500
2015,Hyundai,Elantra,automatic,tan,14500
2015,Kia,Sorento,automatic,gray,19000
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Impala,automatic,black,16000
2015,Chrysler,200,automatic,black,18700
2015,Chrysler,200,automatic,black,17200
2015,Chevrolet,Traverse,automatic,black,29200
2015,Ford,Explorer,automatic,black,36300
2015,Ford,F-250,,,
2015,Ford,F-350,,,
2015,Dodge,Challenger,automatic,black,24250
2015,Ford,F-350,,,
2015,GMC,Yukon,automatic,gray,50000
2015,Hyundai,Sonata,automatic,gray,16100
2015,Jeep,Wrangler,automatic,black,42000
2015,Jeep,Wrangler,automatic,black,43750
2015,Kia,Optima,automatic,beige,17700
2015,Jeep,Wrangler,automatic,black,42500
2015,Jeep,Wrangler,automatic,black,32600
2015,Lexus,IS,,,
2015,Lexus,RX,,,
2015,Mazda,CX-5,automatic,black,19800
2015,Kia,Soul,manual,black,14000
2015,Mitsubishi,Mirage,manual,black,7000
2015,Mazda,Mazda6,automatic,black,19500
2015,Mitsubishi,Mirage,automatic,black,8800
2015,Nissan,Versa,manual,black,9300
2015,Mercedes-Benz,GL-Class,automatic,black,62500
2015,Mazda,CX-5,automatic,black,19200
2015,Volvo,XC60,automatic,tan,29300
2015,Volvo,XC60,automatic,gray,29500
2015,Volvo,XC60,automatic,beige,29400
2015,Volvo,XC60,automatic,black,29300
2015,Subaru,WRX,manual,black,36200
2015,Ford,Explorer,automatic,tan,31500
2015,Toyota,Corolla,automatic,tan,14700
2015,Buick,LaCrosse,automatic,black,24600
2015,Chevrolet,Tahoe,automatic,black,49600
2015,Chevrolet,Tahoe,automatic,tan,51000
2015,Chevrolet,Malibu,automatic,gray,17500
2015,GMC,Acadia,automatic,gray,31500
2015,Hyundai,Elantra,automatic,beige,14000
2015,GMC,Acadia,automatic,black,31700
2015,Lexus,RX,,,
2015,Nissan,Versa,automatic,black,9900
2015,Nissan,Versa,manual,black,9500
2015,Nissan,Versa,automatic,black,11700
2015,Toyota,Corolla,automatic,black,17500
2015,Toyota,Corolla,automatic,beige,16100
2015,Nissan,Versa,automatic,black,11500
2015,Toyota,Corolla,automatic,gray,15900
2015,Toyota,Corolla,automatic,black,17300
2015,Toyota,Corolla,automatic,gray,15900
2015,Chevrolet,Tahoe,automatic,gray,41900
2015,GMC,Acadia,automatic,black,32100
2015,GMC,Acadia,automatic,gray,32200
2015,GMC,Acadia,automatic,brown,31400
2015,Hyundai,Sonata,automatic,gray,16000
2015,Nissan,Versa,automatic,black,13100
2015,Nissan,Versa,,,
2015,Volvo,S60,automatic,tan,22900
2015,Volvo,S60,automatic,black,22900
2015,Volvo,S60,automatic,black,22900
2015,Volvo,S60,automatic,beige,22900
2015,Chevrolet,Equinox,automatic,black,21900
2015,Chevrolet,Impala,automatic,black,21000
2015,Chevrolet,Impala,automatic,black,21500
2015,Chevrolet,Impala,automatic,black,24200
2015,Dodge,Dart,automatic,tan,10600
2015,Chevrolet,Tahoe,automatic,black,56200
2015,Ford,Taurus,automatic,beige,23000
2015,Ford,Explorer,automatic,black,31000
2015,Ford,Fusion,automatic,black,18000
2015,Jeep,Wrangler,automatic,black,22500
2015,Hyundai,Elantra,automatic,gray,14500
2015,Kia,Sorento,automatic,tan,19700
2015,Toyota,Corolla,automatic,gray,10400
2015,Toyota,Corolla,automatic,gray,14000
2015,BMW,5,,,
2015,BMW,5,,,
2015,BMW,X5,automatic,black,40750
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Equinox,automatic,gray,19200
2015,Chevrolet,Impala,automatic,black,20400
2015,Chrysler,200,automatic,black,17200
2015,Chrysler,200,automatic,black,9600
2015,Hyundai,Elantra,automatic,gray,14400
2015,Kia,Sorento,automatic,beige,19700
2015,Kia,K900,automatic,beige,36500
2015,Toyota,Corolla,automatic,beige,14900
2015,Nissan,Versa,,,
2015,Volvo,S60,automatic,black,24700
2015,Volvo,S60,automatic,gray,24700
2015,Volvo,S60,automatic,beige,23200
2015,Chrysler,Town,,,
2015,Kia,Optima,automatic,beige,18800
2015,GMC,Acadia,automatic,beige,32700
2015,Lexus,RX,,,
2015,Kia,Soul,automatic,black,17600
2015,Subaru,WRX,manual,black,27100
2015,Nissan,Versa,manual,black,9900
2015,BMW,X1,automatic,black,51200
2015,BMW,X1,automatic,gray,29000
2015,Chevrolet,Malibu,automatic,gray,16000
2015,Chrysler,200,automatic,black,17500
2015,Chrysler,200,automatic,black,11000
2015,Ford,F-250,,,
2015,GMC,Terrain,automatic,black,22200
2015,Jeep,Wrangler,automatic,black,31200
2015,Jeep,Wrangler,automatic,black,38400
2015,Jeep,Wrangler,automatic,black,37600
2015,Mitsubishi,Outlander,automatic,black,25700
2015,Mitsubishi,Outlander,automatic,black,25500
2015,Mitsubishi,Outlander,automatic,black,24800
2015,Chevrolet,Traverse,automatic,gray,28400
2015,Chrysler,200,automatic,black,17000
2015,Chevrolet,Sonic,automatic,black,12200
2015,Hyundai,Genesis,automatic,tan,18100
2015,Honda,Fit,automatic,black,15000
2015,Hyundai,Sonata,automatic,gray,15500
2015,Hyundai,Veloster,automatic,black,16300
2015,Jeep,Wrangler,automatic,black,30400
2015,Kia,Sorento,automatic,gray,20800
2015,Kia,Sorento,automatic,gray,21500
2015,Chrysler,200,automatic,black,8000
2015,Chevrolet,Traverse,automatic,black,30900
2015,Chevrolet,Traverse,automatic,black,30900
2015,Mazda,CX-5,automatic,black,16900
2015,Nissan,Altima,automatic,tan,11000
2015,Subaru,Forester,automatic,beige,21100
2015,Volvo,V60,automatic,black,19700
2015,Toyota,Corolla,automatic,gray,68900
2015,Mercedes-Benz,GLK-Class,automatic,beige,37500
2015,Chevrolet,Suburban,automatic,black,19600
2015,Kia,K900,automatic,black,36300
2015,Kia,Optima,automatic,beige,16100
2015,Ford,Fusion,,,
2015,Chrysler,200,automatic,beige,19800
2015,Chevrolet,Impala,automatic,black,25200
2015,Chevrolet,Impala,automatic,black,23600
2015,Chevrolet,Impala,automatic,gray,21500
2015,Chevrolet,Suburban,automatic,gray,48600
2015,Chevrolet,Malibu,automatic,black,18300
2015,Chevrolet,Impala,automatic,gray,21600
2015,Chevrolet,Impala,automatic,gray,24100
2015,Chevrolet,Impala,automatic,black,24400
2015,Hyundai,Elantra,automatic,gray,13000
2015,Ford,Taurus,automatic,black,22200
2015,Volvo,V60,automatic,beige,24400
2015,Mazda,Mazda6,automatic,beige,22500
2015,Mazda,CX-5,automatic,tan,17000
2015,Volvo,S60,automatic,black,21000
2015,Volvo,S60,automatic,black,19400
2015,Ford,Fusion,,,
2015,Kia,Sorento,automatic,black,19500
2015,Toyota,Tacoma,automatic,gray,19800
2015,GMC,Yukon,,,
2015,Kia,K900,automatic,black,34600
2015,Kia,Sorento,automatic,black,20800
2015,Kia,Sorento,automatic,black,16000
2015,Ford,Fusion,,,
2015,Kia,Optima,automatic,silver,15400
2015,Volvo,S60,automatic,beige,24000
2015,Volvo,V60,automatic,black,24000
2015,Chevrolet,Silverado,,,
2015,Chevrolet,Camaro,automatic,black,22750
2015,Volvo,V60,automatic,black,21100
2015,Mazda,CX-5,automatic,beige,23500
2015,Mazda,CX-5,automatic,black,24000
2015,Chrysler,200,automatic,black,21500
2015,Cadillac,XTS,automatic,black,39000
2015,Cadillac,XTS,automatic,black,39600
2015,Cadillac,XTS,automatic,black,38800
2015,Chevrolet,Camaro,automatic,black,28000
2015,Cadillac,XTS,automatic,black,36400
2015,Chevrolet,Sonic,automatic,black,11900
2015,Chevrolet,Sonic,automatic,black,14800
2015,Kia,Soul,automatic,black,13900
2015,Hyundai,Elantra,manual,gray,10700
2015,Chevrolet,Impala,automatic,black,20800
2015,Chevrolet,Impala,automatic,black,24500
2015,Kia,Sorento,automatic,black,19500
2015,BMW,4,,,
2015,BMW,X3,automatic,black,39000
2015,BMW,4,,,
2015,BMW,3,,,
2015,BMW,5,,,
2015,BMW,3,,,
2015,Mazda,CX-5,automatic,beige,24000
2015,Mitsubishi,Outlander,automatic,black,24800
2015,Volvo,V60,automatic,beige,24500
2015,BMW,3,,,
2015,BMW,3,,,
2015,Volvo,XC60,automatic,beige,31500
2015,Volvo,XC70,automatic,black,32000
2015,Volvo,XC70,automatic,black,32000
2015,Volvo,V60,automatic,black,24250
2015,BMW,X1,automatic,black,51500
2015,Chevrolet,Impala,automatic,black,25000
2015,Mazda,CX-5,automatic,black,25900
2015,Toyota,Corolla,automatic,gray,15100
2015,Chrysler,200,automatic,black,41000
2015,Volvo,S60,automatic,black,24600
2015,Volvo,S60,automatic,tan,24300
2015,Volvo,S60,automatic,beige,22700
2015,Ford,Explorer,automatic,black,21600
2015,Hyundai,Veloster,automatic,black,39500
2015,Kia,Sorento,automatic,gray,19600
2015,Kia,Sorento,automatic,black,19750
2015,Kia,Sorento,automatic,gray,19400
2015,Kia,Sorento,automatic,gray,19500
2015,GMC,Acadia,automatic,gray,46200
2015,Hyundai,Elantra,automatic,gray,13100
2015,Kia,Sorento,automatic,black,21000
2015,Kia,Soul,automatic,black,13900
2015,Chevrolet,Impala,automatic,black,24300
2015,Chevrolet,Impala,automatic,black,24700
2015,Chevrolet,Impala,automatic,black,24100
2015,Chevrolet,Impala,automatic,black,24900
2015,Chevrolet,Malibu,automatic,black,16300
2015,Kia,Sorento,automatic,black,19700
2015,Kia,Sorento,automatic,beige,19700
2015,Kia,Sorento,automatic,black,19700
2015,Nissan,Altima,automatic,tan,15600
2015,Volvo,S60,automatic,beige,22700
2015,Ford,Expedition,automatic,black,47000
2015,Volvo,S60,automatic,black,22900
2015,Toyota,Corolla,automatic,tan,15000
2015,Ford,Explorer,automatic,black,34000
2015,Ford,Explorer,automatic,black,36100
2015,Ford,Taurus,automatic,black,33000
2015,Ford,Taurus,automatic,tan,18600
2015,Ford,Taurus,automatic,beige,18500
2015,Ford,Fusion,,,
2015,Chevrolet,Express,,,
2015,Chevrolet,Impala,automatic,beige,23900
2015,Chevrolet,Impala,automatic,black,25400
2015,Chevrolet,Equinox,automatic,black,17800
2015,Chevrolet,Malibu,automatic,black,16000
2015,Chevrolet,Traverse,automatic,black,34600
2015,Hyundai,Genesis,automatic,beige,33000
2015,Cadillac,ATS,automatic,black,28400
2015,Chevrolet,Cruze,automatic,black,14600
2015,Chevrolet,Cruze,automatic,black,15500
2015,Chevrolet,Impala,automatic,gray,25900
2015,Chevrolet,Impala,automatic,gray,26800
2015,Chevrolet,Impala,automatic,gray,25800
2015,Chevrolet,Impala,automatic,gray,24100
2015,Chevrolet,Traverse,automatic,gray,31400
2015,Kia,Soul,automatic,black,14100
2015,Toyota,Camry,automatic,gray,18900
2015,Volvo,S60,automatic,black,21500
2015,Volvo,S60,automatic,black,21000
2015,Ford,Explorer,automatic,black,35600
2015,Ford,Fusion,,,
2015,Nissan,Leaf,automatic,black,12800
2015,Volvo,V60,automatic,beige,24900
2015,Ford,Fiesta,manual,orange,19300
2015,Buick,LaCrosse,automatic,beige,22800
2015,Nissan,Versa,automatic,black,12300
2015,Kia,Soul,automatic,black,13600
2015,Chevrolet,Cruze,automatic,black,15100
2015,Chevrolet,Cruze,automatic,tan,15100
2015,Chevrolet,Sonic,automatic,black,13200
2015,Chevrolet,Sonic,automatic,black,12700
2015,Chevrolet,Sonic,automatic,gray,13900
2015,Chevrolet,Sonic,automatic,black,12000
2015,Chrysler,200,automatic,black,9300
2015,Mazda,Mazda6,automatic,gray,15200
2015,Mazda,Mazda6,automatic,beige,15400
2015,Ford,Explorer,automatic,black,28600
2015,MINI,Cooper,,,
2015,BMW,X1,automatic,gray,31250
2015,Kia,K900,automatic,beige,36750
2015,Kia,Sedona,automatic,tan,20500
2015,Kia,Cadenza,automatic,black,21500
2015,Kia,Sedona,automatic,gray,20600
2015,Kia,K900,automatic,black,36800
2015,Kia,Sedona,automatic,gray,20800
2015,Kia,Sorento,automatic,gray,17500
2015,Kia,Sedona,automatic,tan,20000
2015,Kia,Sorento,automatic,black,18000
2015,Mercedes-Benz,C-Class,automatic,black,34000
2015,Toyota,Corolla,automatic,gray,14300
2015,Volkswagen,Jetta,Sedan,silver,13200
2015,Hyundai,Sonata,automatic,black,22200
2015,Hyundai,Genesis,automatic,black,25400
2015,Mazda,Mazda6,automatic,black,15300
2015,BMW,4,,,
2015,BMW,4,,,
2015,BMW,4,,,
2015,BMW,3,,,
2015,BMW,X1,automatic,black,33250
2015,Hyundai,Genesis,automatic,black,34800
2015,Kia,Sportage,automatic,gray,18400
2015,Chrysler,200,automatic,black,15800
2015,Jeep,Grand,,,
2015,smart,fortwo,automatic,black,9000
2015,Kia,Optima,automatic,gray,14300
2015,Volvo,S60,automatic,black,20700
2015,Ford,Fusion,automatic,black,28700
2015,Hyundai,Elantra,automatic,gray,12700
2015,Jeep,Wrangler,automatic,black,45500
2015,Volvo,S60,automatic,black,20000
2015,Ford,Explorer,automatic,black,35000
2015,Ford,Taurus,automatic,black,15300
2015,Volvo,S60,automatic,black,21600
2015,Volvo,V60,automatic,tan,24900
2015,Volvo,V60,automatic,beige,23800
2015,Volvo,XC70,automatic,black,32900
2015,Chrysler,200,automatic,black,17500
2015,GMC,Sierra,,,
2015,BMW,4,,,
2015,FIAT,500,automatic,black,10500
2015,Jeep,Grand,,,
2015,Nissan,Versa,,,
2015,BMW,3,,,
2015,Nissan,Frontier,automatic,gray,23500
2015,Chevrolet,Silverado,,,
2015,Chrysler,200,automatic,black,16400
2015,GMC,Yukon,automatic,black,18200
2015,Kia,Optima,automatic,gray,15200
2015,Mazda,CX-5,automatic,black,17000
2015,Nissan,Versa,,,
2015,Mitsubishi,Mirage,automatic,black,8900
2015,Ford,Explorer,automatic,black,24300
2015,BMW,X3,automatic,black,27500
2015,Volvo,V60,automatic,black,22500
2015,Chevrolet,Impala,automatic,black,19400
2015,Dodge,Journey,automatic,black,18300
2015,Hyundai,Equus,automatic,black,43000
2015,Hyundai,Sonata,,,
2015,Volvo,S60,automatic,black,21200
2015,Volvo,V60,automatic,black,23200
2015,Chevrolet,Equinox,automatic,black,9750
2015,Chevrolet,Traverse,automatic,black,8750
2015,Kia,Optima,automatic,tan,15100
2015,Hyundai,Santa,,,
2015,Lincoln,MKC,automatic,tan,31000
2015,Mazda,CX-5,automatic,black,19400
2015,BMW,X1,automatic,black,26000
2015,Chrysler,200,automatic,black,9900
2015,Kia,Sorento,automatic,gray,19100
2015,Audi,TT,automatic,black,32600
2015,Volvo,XC70,automatic,gray,33100
2015,Chrysler,200,automatic,beige,20000
2015,Chevrolet,Impala,automatic,gray,7600
2015,Jeep,Grand,,,
2015,Jeep,Cherokee,automatic,black,28500
2015,Volvo,S60,automatic,black,21400
2015,Mazda,CX-5,automatic,gray,17700
2015,Nissan,Versa,automatic,black,11500
2015,Volvo,S60,automatic,black,22700
2015,Volvo,S60,automatic,black,22700
2015,Chevrolet,Suburban,automatic,black,51500
